tables_involved,column_names,alias_column_name,source_or_derived,derived_column_logic,column_datatype,extra,comment
hive.cdo.fact_upi_transactions_snapshot_v3,priority,priority,source,,,,
hive.cdo.fact_upi_transactions_snapshot_v3,split_field_dl_last_updated,split_field_dl_last_updated,source,,date,,
hive.cdo.fact_upi_transactions_snapshot_v3,status,status,source,,varchar,,
hive.cdo.fact_upi_transactions_snapshot_v3,storefront_name,storefront_name,source,,,,
hive.cdo.fact_upi_transactions_snapshot_v3,total_delivered,total_delivered,source,,,,
hive.cdo.fact_upi_transactions_snapshot_v3,total_opened,total_opened,source,,,,
hive.cdo.fact_upi_transactions_snapshot_v3,transaction_date_key,transaction_date_key,source,,date,,
hive.cdo.fact_upi_transactions_snapshot_v3,transaction_type,transaction_type,source,,varchar,,
hive.cdo.fact_upi_transactions_snapshot_v3,view_name,view_name,source,,,,
hive.cdo.fact_upi_transactions_snapshot_v3,view_type,view_type,source,,,,
hive.pth_ps.rec_pay_snapshot_v3,curr_status,curr_status,source,,,,
hive.pth_ps.rec_pay_snapshot_v3,dl_last_updated,Date,derived,dl_last_updated,,,
hive.pth_ps.rec_pay_snapshot_v3,dl_last_updated,dl_last_updated,source,,,,
hive.pth_ps.rec_pay_snapshot_v3,reminder_type,reminder_type,source,,,,
hive.pth_ps.rec_pay_snapshot_v3,user_id,user_id,source,,,,
hive.pth_ps.rec_pay_snapshot_v3,user_id,users,derived,count(distinct user_id),,,
hive.team_measurement.banner_campaigns_customer_v1,DATE,DATE,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,banner_id,banner_id,source,,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,banner_id,feature,derived,CASE WHEN banner_id = '3159810' THEN 'Mapper' WHEN banner_id = '3136301' THEN 'Mapper' WHEN banner_id = '3159843' THEN 'UPI Lite Auto Top UP' WHEN banner_id = '3137500' THEN 'UPI Lite Auto Top UP' WHEN banner_id = '3159842' THEN 'Spends Analytics' WHEN banner_id = '3135813' THEN 'Spends Analytics' WHEN banner_id = '3159841' THEN 'RuPay CC Linking' WHEN banner_id = '3137732' THEN 'RuPay CC Linking' WHEN banner_id = '3159987' THEN 'Scan & Pay widget' WHEN banner_id = '3135812' THEN 'Scan & Pay widget' WHEN banner_id = '3159988' THEN 'Receive Money widget' WHEN banner_id = '3137499' THEN 'Receive Money widget' WHEN banner_id = '3159989' THEN 'Download UPI Statement' WHEN banner_id = '3135814' THEN 'Download UPI Statement' WHEN banner_id = '3160634' THEN 'UPI Lite Activation' WHEN banner_id = '3135803' THEN 'UPI Lite Activation' WHEN banner_id = '3159986' THEN 'Bank Linking' WHEN banner_id = '3135794' THEN 'Bank Linking' WHEN banner_id = '3041990' THEN 'Self Transfer' WHEN banner_id = '3159992' THEN 'Total Balance' WHEN banner_id = '3136333' THEN 'Total Balance' WHEN banner_id = '3159993' THEN 'Custom VPA' WHEN banner_id = '3136337' THEN 'Custom VPA' WHEN banner_id = '3159994' THEN 'Hide Payments' WHEN banner_id = '3135809' THEN 'Hide Payments' WHEN banner_id = '3159995' THEN 'Handle Creation' END,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,banner_id,property,derived,"CASE WHEN banner_id IN ('3159810','3159843','3159842','3159841','3159987','3159988','3159989','3160634','3159986','3041990','3159992','3159993','3159994','3159995') THEN 'PTS Banner 2.0' WHEN banner_id IN ('3136301','3135794','3137732','3135803','3135814','3137499','3135812','3135813','3137500','3136333','3136337','3135809') THEN 'PTS Curtain widget' END",varchar,,
hive.team_measurement.banner_campaigns_customer_v1,category,category,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,clicks,Clicks,derived,sum(clicks),bigint,,
hive.team_measurement.banner_campaigns_customer_v1,clicks,Unique Clicks,derived,sum(unique_clicks),bigint,,
hive.team_measurement.banner_campaigns_customer_v1,clicks,clicks,source,,bigint,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,Clicks_Conversion,derived,sum(clicks_conversion),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,Impression_conversion,derived,sum(impressions_conversion),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,clicks_conversion,derived,COUNT(DISTINCT custid) FILTER (WHERE clicks > 0),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,converted_post_clicking,derived,count(distinct case when b.clicks>0 and f.custid is not null then b.customer_id end),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,converted_post_viewing,derived,count(distinct case when b.impressions>0 and f.custid is not null then b.customer_id end),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,customer_id,source,,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,impressions_conversion,derived,COUNT(DISTINCT custid),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,unique_clicks,derived,COUNT(DISTINCT customer_id) FILTER (WHERE clicks > 0),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,unique_impressions,derived,COUNT(DISTINCT customer_id) FILTER (WHERE impressions > 0),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,users_clicked_banner,derived,count(distinct case when b.clicks>0 then b.customer_id end),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id,users_viewed_banner,derived,count(distinct case when b.impressions>0 then b.customer_id end),varchar,,
hive.team_measurement.banner_campaigns_customer_v1,customer_id_payer,customer_id_payer,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,day_id,day_id,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,dl_last_updated,dl_last_updated,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,dt,dt,source,,date,partition key,
hive.team_measurement.banner_campaigns_customer_v1,feature_name,feature_name,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,impressions,Impression,derived,sum(impressions),bigint,,
hive.team_measurement.banner_campaigns_customer_v1,impressions,Unique_Impressions,derived,sum(unique_impressions),bigint,,
hive.team_measurement.banner_campaigns_customer_v1,impressions,impressions,source,,bigint,,
hive.team_measurement.banner_campaigns_customer_v1,lite_dt,lite_dt,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,measurement_label,feature_group,derived,"CASE WHEN UPPER(measurement_label) IN ('UPI_P2P_ADD_BANK_ACCOUNT', 'UPI_MULTI_BANK_ACCOUNT_LINKING', 'UPI_SINGLE_BANK_LINKING') THEN 'Bank Linking' WHEN UPPER(measurement_label) IN ('UPI_P2P_MOBILE_MAPPER', 'UPI_P2P_MOBILE_LINK_UPI_NUMBER') THEN 'Mapper' WHEN UPPER(measurement_label) IN ('UPI_P2M_CCLINKAGE', 'UPI_P2M_CCACTIVATION') THEN 'RuPay CC Linking' WHEN UPPER(measurement_label) = 'UPI_P2M_CCSPENDS' THEN 'CC Spends' WHEN UPPER(measurement_label) = 'UPI_P2P_UPI_LITE' THEN 'UPI Lite Activation' WHEN UPPER(measurement_label) IN ('UPI_DOWNLOAD_STATEMENT', 'UPI_DOWNLOAD_STATEMENT_WHATSNEW') THEN 'Download UPI Statement' WHEN UPPER(measurement_label) IN ('UPI_P2P_RECEIVE_MONEY', 'UPI_P2P_RECEIVE_MONEY_WHATSNEW') THEN 'Receive Money widget' WHEN UPPER(measurement_label) IN ('UPI_P2P_SCAN_SHORTCUT', 'UPI_P2P_NEW_SCANNER_3_0', 'UPI_P2P_SCAN_SHORTCUT_WHATSNEW') THEN 'Scan & Pay widget' WHEN UPPER(measurement_label) IN ('UPI_P2P_SPENDS_SUMMARY', 'UPI_P2P_SPENDS_SUMMARY_WHATSNEW_WHATSNEW') THEN 'Spends Analytics' WHEN UPPER(measurement_label) = 'UPI_P2P_LITE_AUTOPAY' THEN 'UPI Lite Auto Top UP' WHEN UPPER(measurement_label) = 'UPI_SELF_TRANSFER' THEN 'Self Transfer' WHEN UPPER(measurement_label) IN ('UPI_TOTAL_BALANCE', 'UPI_TOTAL_BALANCE_WHATSNEW') THEN 'Total Balance' WHEN UPPER(measurement_label) IN ('UPI_P2P_CUSTOM_VPA', 'UPI_P2P_CUSTOM_VPA_WHATSNEW') THEN 'Custom VPA' WHEN UPPER(measurement_label) IN ('UPI_P2P_HIDE_PAYMENTS', 'UPI_P2P_HIDE_PAYMENTS_WHATSNEW') THEN 'Hide Payments' END",varchar,,
hive.team_measurement.banner_campaigns_customer_v1,measurement_label,measurement_label,source,,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,payer_account_type,payer_account_type,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,payer_cust_id,payer_cust_id,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,payer_handle,payer_handle,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,priority,priority,source,,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,status,status,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,storefront_name,storefront_name,source,,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,transaction_date_key,transaction_date_key,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,transaction_type,transaction_type,source,,,,
hive.team_measurement.banner_campaigns_customer_v1,view_name,view_name,source,,varchar,,
hive.team_measurement.banner_campaigns_customer_v1,view_type,view_type,source,,varchar,,
hive.team_measurement.push_campaigns_customer_v1,campaign_id,Campaign_id,derived,a.Campaign_id,varchar,,
hive.team_measurement.push_campaigns_customer_v1,campaign_id,campaign_id,source,,varchar,,
hive.team_measurement.push_campaigns_customer_v1,campaign_type,Feature_type,derived,a.Feature_type,varchar,,
hive.team_measurement.push_campaigns_customer_v1,campaign_type,campaign_type,source,,varchar,,
hive.team_measurement.push_campaigns_customer_v1,campaign_type,feature_group,derived,"CASE WHEN UPPER(campaign_type) IN ('UPI_P2P_ADD_BANK_ACCOUNT', 'UPI_MULTI_BANK_ACCOUNT_LINKING', 'UPI_SINGLE_BANK_LINKING') THEN 'Bank Linking' WHEN UPPER(campaign_type) IN ('UPI_P2P_MOBILE_MAPPER', 'UPI_P2P_MOBILE_LINK_UPI_NUMBER') THEN 'Mapper' WHEN UPPER(campaign_type) IN ('UPI_P2M_CCLINKAGE', 'UPI_P2M_CCACTIVATION') THEN 'RuPay CC Linking' WHEN UPPER(campaign_type) = 'UPI_P2M_CCSPENDS' THEN 'CC Spends' WHEN UPPER(campaign_type) = 'UPI_P2P_UPI_LITE' THEN 'UPI Lite Activation' WHEN UPPER(campaign_type) IN ('UPI_DOWNLOAD_STATEMENT', 'UPI_DOWNLOAD_STATEMENT_WHATSNEW') THEN 'Download UPI Statement' WHEN UPPER(campaign_type) IN ('UPI_P2P_RECEIVE_MONEY', 'UPI_P2P_RECEIVE_MONEY_WHATSNEW') THEN 'Receive Money widget' WHEN UPPER(campaign_type) IN ('UPI_P2P_SCAN_SHORTCUT', 'UPI_P2P_NEW_SCANNER_3_0', 'UPI_P2P_SCAN_SHORTCUT_WHATSNEW') THEN 'Scan & Pay widget' WHEN UPPER(campaign_type) IN ('UPI_P2P_SPENDS_SUMMARY', 'UPI_P2P_SPENDS_SUMMARY_WHATSNEW_WHATSNEW') THEN 'Spends Analytics' WHEN UPPER(campaign_type) = 'UPI_P2P_LITE_AUTOPAY' THEN 'UPI Lite Auto Top UP' WHEN UPPER(campaign_type) = 'UPI_SELF_TRANSFER' THEN 'Self Transfer' WHEN UPPER(campaign_type) IN ('UPI_TOTAL_BALANCE', 'UPI_TOTAL_BALANCE_WHATSNEW') THEN 'Total Balance' WHEN UPPER(campaign_type) IN ('UPI_P2P_CUSTOM_VPA', 'UPI_P2P_CUSTOM_VPA_WHATSNEW') THEN 'Custom VPA' WHEN UPPER(campaign_type) IN ('UPI_P2P_HIDE_PAYMENTS', 'UPI_P2P_HIDE_PAYMENTS_WHATSNEW') THEN 'Hide Payments' END",varchar,,
hive.team_measurement.push_campaigns_customer_v1,category,category,source,,,,
hive.team_measurement.push_campaigns_customer_v1,customer_id,Click,derived,count(distinct c.customer_id),varchar,,
hive.team_measurement.push_campaigns_customer_v1,customer_id,Conversions_sameDay,derived,COUNT(DISTINCT d.customer_id),varchar,,
hive.team_measurement.push_campaigns_customer_v1,customer_id,Impression,derived,count(distinct b.customer_id),varchar,,
hive.team_measurement.push_campaigns_customer_v1,customer_id,Sent,derived,count(distinct a.customer_id),varchar,,
hive.team_measurement.push_campaigns_customer_v1,customer_id,customer_id,source,,varchar,,
hive.team_measurement.push_campaigns_customer_v1,customer_id_payer,customer_id_payer,source,,,,
hive.team_measurement.push_campaigns_customer_v1,day_id,day_id,source,,,,
hive.team_measurement.push_campaigns_customer_v1,dl_last_updated,dl_last_updated,source,,,,
hive.team_measurement.push_campaigns_customer_v1,dt,Date,derived,a.dt,date,partition key,
hive.team_measurement.push_campaigns_customer_v1,dt,dt,source,,date,partition key,
hive.team_measurement.push_campaigns_customer_v1,feature_name,feature_name,source,,,,
hive.team_measurement.push_campaigns_customer_v1,lite_dt,lite_dt,source,,,,
hive.team_measurement.push_campaigns_customer_v1,payer_account_type,payer_account_type,source,,,,
hive.team_measurement.push_campaigns_customer_v1,payer_cust_id,payer_cust_id,source,,,,
hive.team_measurement.push_campaigns_customer_v1,payer_handle,payer_handle,source,,,,
hive.team_measurement.push_campaigns_customer_v1,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.team_measurement.push_campaigns_customer_v1,status,status,source,,,,
hive.team_measurement.push_campaigns_customer_v1,total_delivered,total_delivered,source,,bigint,,
hive.team_measurement.push_campaigns_customer_v1,total_opened,total_opened,source,,bigint,,
hive.team_measurement.push_campaigns_customer_v1,transaction_date_key,transaction_date_key,source,,,,
hive.team_measurement.push_campaigns_customer_v1,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.P2P_Reminders,Feature_name,Feature_name,source,,,,
hive.user_paytm_payments.P2P_Reminders,cust_id,cust_id,source,,varchar,,
hive.user_paytm_payments.P2P_Reminders,customer_id,customer_id,source,,,,
hive.user_paytm_payments.P2P_Reminders,day_id,day_id,source,,,,
hive.user_paytm_payments.P2P_Reminders,dl_last_updated,dl_last_updated,source,,,,
hive.user_paytm_payments.P2P_Reminders,dt,dt,source,,date,,
hive.user_paytm_payments.P2P_Reminders,lite_dt,lite_dt,source,,,,
hive.user_paytm_payments.P2P_Reminders,payee_customer_id,payee_customer_id,source,,,,
hive.user_paytm_payments.P2P_Reminders,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.P2P_Reminders,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.user_paytm_payments.bank_link,DATE,DATE,source,,,,
hive.user_paytm_payments.bank_link,Feature_name,Feature_name,source,,,,
hive.user_paytm_payments.bank_link,banner_id,banner_id,source,,,,
hive.user_paytm_payments.bank_link,campaign_id,campaign_id,source,,,,
hive.user_paytm_payments.bank_link,campaign_type,campaign_type,source,,,,
hive.user_paytm_payments.bank_link,category,category,source,,,,
hive.user_paytm_payments.bank_link,clicks,clicks,source,,,,
hive.user_paytm_payments.bank_link,cust_id,cust_id,source,,,,
hive.user_paytm_payments.bank_link,custid,Users,derived,COunt(distinct custid),,,
hive.user_paytm_payments.bank_link,custid,Users__,derived,"sum(""Users"")",,,
hive.user_paytm_payments.bank_link,customer_id,custid,derived,customer_id,varchar,,
hive.user_paytm_payments.bank_link,customer_id,customer_id,source,,varchar,,
hive.user_paytm_payments.bank_link,customer_id,type,derived,'Bank Linking',varchar,,
hive.user_paytm_payments.bank_link,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.bank_link,day_id,day_id,source,,,,
hive.user_paytm_payments.bank_link,dl_last_updated,dl_last_updated,source,,,,
hive.user_paytm_payments.bank_link,dt,Day,derived,"cast(date_format(Dt, '%d') as varchar)",date,,
hive.user_paytm_payments.bank_link,dt,Dt,derived,dt,date,,
hive.user_paytm_payments.bank_link,dt,Month,derived,cast(Month(Dt) as varchar),date,,
hive.user_paytm_payments.bank_link,dt,dt,source,,date,,
hive.user_paytm_payments.bank_link,feature_name,feature_name,source,,,,
hive.user_paytm_payments.bank_link,impressions,impressions,source,,,,
hive.user_paytm_payments.bank_link,lite_dt,lite_dt,source,,,,
hive.user_paytm_payments.bank_link,measurement_label,measurement_label,source,,,,
hive.user_paytm_payments.bank_link,payee_customer_id,payee_customer_id,source,,,,
hive.user_paytm_payments.bank_link,payer_account_type,payer_account_type,source,,,,
hive.user_paytm_payments.bank_link,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.bank_link,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.bank_link,priority,priority,source,,,,
hive.user_paytm_payments.bank_link,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.user_paytm_payments.bank_link,status,status,source,,,,
hive.user_paytm_payments.bank_link,storefront_name,storefront_name,source,,,,
hive.user_paytm_payments.bank_link,total_delivered,total_delivered,source,,,,
hive.user_paytm_payments.bank_link,total_opened,total_opened,source,,,,
hive.user_paytm_payments.bank_link,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.bank_link,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.bank_link,type,Feature,derived,type,,,
hive.user_paytm_payments.bank_link,view_name,view_name,source,,,,
hive.user_paytm_payments.bank_link,view_type,view_type,source,,,,
hive.user_paytm_payments.cc_all_linkages,DATE,DATE,source,,,,
hive.user_paytm_payments.cc_all_linkages,Feature_name,Feature_name,source,,,,
hive.user_paytm_payments.cc_all_linkages,banner_id,banner_id,source,,,,
hive.user_paytm_payments.cc_all_linkages,campaign_id,campaign_id,source,,,,
hive.user_paytm_payments.cc_all_linkages,campaign_type,campaign_type,source,,,,
hive.user_paytm_payments.cc_all_linkages,category,category,source,,,,
hive.user_paytm_payments.cc_all_linkages,clicks,clicks,source,,,,
hive.user_paytm_payments.cc_all_linkages,cust_id,cust_id,source,,,,
hive.user_paytm_payments.cc_all_linkages,customer_id,customer_id,source,,varchar,,
hive.user_paytm_payments.cc_all_linkages,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.cc_all_linkages,day_id,day_id,source,,,,
hive.user_paytm_payments.cc_all_linkages,dl_last_updated,dl_last_updated,source,,,,
hive.user_paytm_payments.cc_all_linkages,dt,dt,source,,date,,
hive.user_paytm_payments.cc_all_linkages,feature_name,feature_name,source,,,,
hive.user_paytm_payments.cc_all_linkages,impressions,impressions,source,,,,
hive.user_paytm_payments.cc_all_linkages,lite_dt,lite_dt,source,,,,
hive.user_paytm_payments.cc_all_linkages,measurement_label,measurement_label,source,,,,
hive.user_paytm_payments.cc_all_linkages,payee_customer_id,payee_customer_id,source,,,,
hive.user_paytm_payments.cc_all_linkages,payer_account_type,payer_account_type,source,,,,
hive.user_paytm_payments.cc_all_linkages,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.cc_all_linkages,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.cc_all_linkages,priority,priority,source,,,,
hive.user_paytm_payments.cc_all_linkages,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.user_paytm_payments.cc_all_linkages,status,status,source,,varchar,,
hive.user_paytm_payments.cc_all_linkages,storefront_name,storefront_name,source,,,,
hive.user_paytm_payments.cc_all_linkages,total_delivered,total_delivered,source,,,,
hive.user_paytm_payments.cc_all_linkages,total_opened,total_opened,source,,,,
hive.user_paytm_payments.cc_all_linkages,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.cc_all_linkages,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.cc_all_linkages,view_name,view_name,source,,,,
hive.user_paytm_payments.cc_all_linkages,view_type,view_type,source,,,,
hive.user_paytm_payments.check_balance,DATE,DATE,source,,,,
hive.user_paytm_payments.check_balance,Feature_name,Feature_name,source,,,,
hive.user_paytm_payments.check_balance,banner_id,banner_id,source,,,,
hive.user_paytm_payments.check_balance,campaign_id,campaign_id,source,,,,
hive.user_paytm_payments.check_balance,campaign_type,campaign_type,source,,,,
hive.user_paytm_payments.check_balance,category,category,source,,,,
hive.user_paytm_payments.check_balance,clicks,clicks,source,,,,
hive.user_paytm_payments.check_balance,cust_id,cust_id,source,,,,
hive.user_paytm_payments.check_balance,customer_id,customer_id,source,,varchar,,
hive.user_paytm_payments.check_balance,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.check_balance,day_id,day_id,source,,,,
hive.user_paytm_payments.check_balance,dl_last_updated,dl_last_updated,source,,,,
hive.user_paytm_payments.check_balance,dt,dt,source,,date,,
hive.user_paytm_payments.check_balance,feature_name,feature_name,source,,,,
hive.user_paytm_payments.check_balance,impressions,impressions,source,,,,
hive.user_paytm_payments.check_balance,lite_dt,lite_dt,source,,,,
hive.user_paytm_payments.check_balance,measurement_label,measurement_label,source,,,,
hive.user_paytm_payments.check_balance,payee_customer_id,payee_customer_id,source,,,,
hive.user_paytm_payments.check_balance,payer_account_type,payer_account_type,source,,,,
hive.user_paytm_payments.check_balance,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.check_balance,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.check_balance,priority,priority,source,,,,
hive.user_paytm_payments.check_balance,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.user_paytm_payments.check_balance,status,status,source,,,,
hive.user_paytm_payments.check_balance,storefront_name,storefront_name,source,,,,
hive.user_paytm_payments.check_balance,total_delivered,total_delivered,source,,,,
hive.user_paytm_payments.check_balance,total_opened,total_opened,source,,,,
hive.user_paytm_payments.check_balance,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.check_balance,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.check_balance,view_name,view_name,source,,,,
hive.user_paytm_payments.check_balance,view_type,view_type,source,,,,
hive.user_paytm_payments.customer_vpa,Feature_name,Feature_name,source,,,,
hive.user_paytm_payments.customer_vpa,banner_id,banner_id,source,,,,
hive.user_paytm_payments.customer_vpa,clicks,clicks,source,,,,
hive.user_paytm_payments.customer_vpa,cust_id,cust_id,source,,,,
hive.user_paytm_payments.customer_vpa,customer_id,customer_id,source,,varchar,,
hive.user_paytm_payments.customer_vpa,day_id,day_id,source,,,,
hive.user_paytm_payments.customer_vpa,dl_last_updated,dl_last_updated,source,,,,
hive.user_paytm_payments.customer_vpa,dt,dt,source,,date,,
hive.user_paytm_payments.customer_vpa,impressions,impressions,source,,,,
hive.user_paytm_payments.customer_vpa,lite_dt,lite_dt,source,,,,
hive.user_paytm_payments.customer_vpa,payee_customer_id,payee_customer_id,source,,,,
hive.user_paytm_payments.customer_vpa,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.customer_vpa,split_field_dl_last_updated,split_field_dl_last_updated,source,,,,
hive.user_paytm_payments.hide_payments,Feature_name,Feature_name,source,,,,
hive.user_paytm_payments.hide_payments,banner_id,banner_id,source,,,,
hive.user_paytm_payments.hide_payments,clicks,clicks,source,,,,
