tables_involved,column_names,alias_column_name,source_or_derived,derived_column_logic,column_datatype,extra,comment
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,MTD_React2Mplus_Users,MTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,amount,amount,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,category,category,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,channel,channel,source,,varchar(44),,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,cust_id,cust_id,source,,varchar,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,customer_id,customer_id,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,day_id,day_id,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,dt,dt,source,,date,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,final_category,final_category,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,flow_category,flow_category,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,online_merchant_name,online_merchant_name,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,payee_vpa,payee_vpa,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,paytm_user_type,paytm_user_type,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,period,period,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,status,status,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,txn_date,txn_date,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,txn_id,txn_id,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,txn_timestamp,txn_timestamp,source,,,,
hive.user_paytm_payments.ft_base_with_mapping_raw_rolling_nrr_with_online_cm,user_type,user_type,source,,varchar(11),,
hive.user_paytm_payments.rolling_nrr_v1,LMTD_New_Users,LMTD New + React Users,derived,SUM(LMTD_New_Users) + SUM(LMTD_React2Mplus_Users),,,
hive.user_paytm_payments.rolling_nrr_v1,LMTD_New_Users,LMTD New Users,derived,"sum(""LMTD_New_Users"")",,,
hive.user_paytm_payments.rolling_nrr_v1,LMTD_New_Users,LMTD_New_Users,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,LMTD_React2Mplus_Users,LMTD React Users,derived,"sum(""LMTD_React2Mplus_Users"")",,,
hive.user_paytm_payments.rolling_nrr_v1,LMTD_React2Mplus_Users,LMTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_New_Users,MTD New + React Users,derived,SUM(MTD_New_Users) + SUM(MTD_React2Mplus_Users),,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_New_Users,MTD New users,derived,"sum(""MTD_New_Users"")",,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_New_Users,MTD_New_Users,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_New_Users,New user Growth,derived,(SUM(MTD_New_Users)*1.0000)/(SUM(LMTD_New_Users)*1.0000)-1,,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_New_Users,New+React User Growth,derived,((SUM(MTD_New_Users) + SUM(MTD_React2Mplus_Users))*1.0000)/((SUM(LMTD_New_Users) + SUM(LMTD_React2Mplus_Users))*1.0000) - 1,,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_React2Mplus_Users,MTD React Users,derived,"sum(""MTD_React2Mplus_Users"")",,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_React2Mplus_Users,MTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,MTD_React2Mplus_Users,React User Growth,derived,(SUM(MTD_React2Mplus_Users)*1.0000)/(SUM(LMTD_React2Mplus_Users)*1.0000)-1,,,
hive.user_paytm_payments.rolling_nrr_v1,amount,amount,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,category,category,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,channel,channel,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,cust_id,cust_id,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,LMTD_New_Users,derived,count(distinct case when a.paytm_user_type = 'New' and a.period = 'LMTD' then  a.payer_cust_id end),varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,LMTD_React2Mplus_Users,derived,count(distinct case when a.paytm_user_type = 'React_2M+' and a.period = 'LMTD' then  a.payer_cust_id end),varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,MTD_New_Users,derived,count(distinct case when a.paytm_user_type = 'New' and a.period = 'MTD' then  a.payer_cust_id end),varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,MTD_React2Mplus_Users,derived,count(distinct case when a.paytm_user_type = 'React_2M+' and a.period = 'MTD' then  a.payer_cust_id end),varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,customer_id,source,,varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,users_lmtd,derived,sum(case when period = 'LMTD' then users end),varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id,users_mtd,derived,sum(case when period = 'MTD' then users end),varchar,,
hive.user_paytm_payments.rolling_nrr_v1,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,day_id,day_id,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,dt,dt,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,final_category,final_category,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,flow_category,flow_category,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,online_merchant_name,online_merchant_name,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,payee_vpa,payee_vpa,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,payer_cust_id,users,derived,COUNT(DISTINCT a.payer_cust_id),,,
hive.user_paytm_payments.rolling_nrr_v1,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,paytm_user_type,paytm_user_type,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,period,period,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,status,status,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,txn_date,txn_date,source,,date,,
hive.user_paytm_payments.rolling_nrr_v1,txn_id,txn_id,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,txn_timestamp,txn_timestamp,source,,,,
hive.user_paytm_payments.rolling_nrr_v1,user_type,paytm_user_type,derived,CASE WHEN user_type = 'New' THEN 'New' WHEN user_type = 'Repeat' THEN 'Repeat' ELSE 'React_2M+' END,varchar(9),,
hive.user_paytm_payments.rolling_nrr_v1,user_type,user_type,source,,varchar(9),,
hive.user_paytm_payments.rolling_nrr_v1,users_lmtd,LMTD Users,derived,sum(users_lmtd),,,
hive.user_paytm_payments.rolling_nrr_v1,users_mtd,MTD User Growth,derived,(SUM(users_mtd)*1.0000) / (SUM(users_lmtd)*1.0000) -1,,,
hive.user_paytm_payments.rolling_nrr_v1,users_mtd,MTD Users,derived,sum(users_mtd),,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,amount,amount,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,category,category,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,channel,channel,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,cust_id,cust_id,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,customer_id,customer_id,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,dt,dt,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,flow_category,flow_category,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,payee_vpa,payee_vpa,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,status,status,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,txn_date,txn_date,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,txn_id,txn_id,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,txn_timestamp,txn_timestamp,source,,,,
hive.user_paytm_payments.top1000_merchnats_nov_dec_and_offeractive_ss,user_type,user_type,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,LMTD_New_Users,LMTD_New_Users,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,LMTD_React2Mplus_Users,LMTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,MTD_New_Users,MTD_New_Users,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,MTD_React2Mplus_Users,MTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,amount,amount,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,category,category,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,channel,channel,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,cust_id,cust_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,customer_id,customer_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,customer_id_payer,customer_id_payer,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,day_id,day_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,dl_last_updated,dl_last_updated,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,dt,dt,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,final_category,final_category,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,flow_category,flow_category,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,n_txns,n_txns,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,payee_vpa,payee_vpa,source,,varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,payer_handle,payer_handle,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,paytm_user_type,paytm_user_type,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,period,period,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,status,status,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,transaction_date_key,transaction_date_key,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,transaction_type,transaction_type,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,txn_date,txn_date,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,txn_id,txn_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,txn_timestamp,txn_timestamp,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping,user_type,user_type,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,day_id,day_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,final_category,final_category,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,online_merchant_name,Live_MTU,derived,"SUM(1) filter (where lower(online_merchant_name) IN ('flipkart','Reliance','blinkit','zomato','swiggy','meesho','bharti','zepto','rapido','myntra','vodafone','mpokket','bookmyshow','gokwik','jar','district','kreditbee','bigbasket','jiomart','cashfree','urban company','fancode','Paytm PG','tataplay','hungerbox','nykaa','ola cabs','burger king','stage','magicpin','zee5','DMRC Momentum','1mg','apollo','ajio','firstcry','chartr','eatclub','kfc','pharmeasy','zivame','pvr','snapdeal','gaana com','bbdaily','ketto online ventures pvt','ferns n petal','gullak','rentomojo','dish tv','chaupal tv','healthians','tata play binge','rail yatri','igp','aha media','bakingo','nearbuy','netmeds','Intrcity','d2h','freeup','floweraura','bix42','walmart'))",varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,online_merchant_name,Non_Live_MTU,derived,"SUM(1) filter (where lower(online_merchant_name) Not IN ('flipkart','Reliance','blinkit','zomato','swiggy','meesho','bharti','zepto','rapido','myntra','vodafone','mpokket','bookmyshow','gokwik','jar','district','kreditbee','bigbasket','jiomart','cashfree','urban company','fancode','Paytm PG','tataplay','hungerbox','nykaa','ola cabs','burger king','stage','magicpin','zee5','DMRC Momentum','1mg','apollo','ajio','firstcry','chartr','eatclub','kfc','pharmeasy','zivame','pvr','snapdeal','gaana com','bbdaily','ketto online ventures pvt','ferns n petal','gullak','rentomojo','dish tv','chaupal tv','healthians','tata play binge','rail yatri','igp','aha media','bakingo','nearbuy','netmeds','Intrcity','d2h','freeup','floweraura','bix42','walmart'))",varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,online_merchant_name,Top_15_MTU,derived,"SUM(1) filter (where lower(online_merchant_name) IN ('meesho','flipkart','zomato','Reliance','Myntra','bharti','gokwik','swiggy','rapido','blinkit','zepto','bookmyshow','mpokket','jar','vodafone'))",varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,payee_vpa,payee_vpa,source,,varchar,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,payer_cust_id,payer_cust_id,source,,,,
hive.user_paytm_payments.upi_3p_online_merchant_vpa_mapping_V1,updated_on,updated_on,source,,date,,
hive.user_paytm_payments.upi_abhay,LMTD_New_Users,LMTD_New_Users,source,,,,
hive.user_paytm_payments.upi_abhay,LMTD_React2Mplus_Users,LMTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.upi_abhay,MTD_New_Users,MTD_New_Users,source,,,,
hive.user_paytm_payments.upi_abhay,MTD_React2Mplus_Users,MTD_React2Mplus_Users,source,,,,
hive.user_paytm_payments.upi_abhay,amount,amount,source,,double,,
hive.user_paytm_payments.upi_abhay,amount,gmv,derived,SUM(amount),double,,
hive.user_paytm_payments.upi_abhay,amount,gmv_lmtd,derived,sum(case when period = 'LMTD' then gmv end),double,,
hive.user_paytm_payments.upi_abhay,amount,gmv_mtd,derived,sum(case when period = 'MTD' then gmv end),double,,
hive.user_paytm_payments.upi_abhay,channel,channel,source,,,,
hive.user_paytm_payments.upi_abhay,cust_id,cust_id,source,,,,
hive.user_paytm_payments.upi_abhay,customer_id,customer_id,source,,,,
hive.user_paytm_payments.upi_abhay,day_id,day_id,source,,date,,
hive.user_paytm_payments.upi_abhay,day_id,day_id__,derived,day(b.day_id),date,,
hive.user_paytm_payments.upi_abhay,day_id,mnt,derived,"date_trunc('day', CAST(mnt AS TIMESTAMP))",date,,
hive.user_paytm_payments.upi_abhay,dt,dt,source,,,,
hive.user_paytm_payments.upi_abhay,final_category,final_category,source,,varchar(6),,
hive.user_paytm_payments.upi_abhay,gmv_lmtd,LMTD Gmv,derived,sum(gmv_lmtd),,,
hive.user_paytm_payments.upi_abhay,gmv_mtd,MTD Gmv,derived,sum(gmv_mtd),,,
hive.user_paytm_payments.upi_abhay,gmv_mtd,MTD Gmv Growth,derived,(SUM(gmv_mtd)*1.0000) / (SUM(gmv_lmtd)*1.0000) -1,,,
hive.user_paytm_payments.upi_abhay,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.upi_abhay,payee_vpa,payee_vpa,source,,varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Live_Merchants,derived,"sum(""Live_Merchants"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Non_Live(Excl. Live),derived,"sum(""Non_live(Excl. Live)"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Overall_MTU,derived,"sum(""total_Mtd"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Overall_MTU__,derived,"sum(""Overall_MTU"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Top_15_Merch,derived,"sum(""Top_15_Merch"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Top_merc,derived,"count(distinct payer_cust_id) filter(where coalesce(Top_15_MTU,0)>=1)",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,live_,derived,"count(distinct payer_cust_id) filter(where coalesce(Live_MTU,0)>=1)",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,non_live_exc_live,derived,"count(distinct payer_cust_id) filter(where coalesce(Live_MTU,0) =0 and coalesce(Non_Live_MTU,0)>=1)",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,payer_cust_id,source,,varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,total_Mtd,derived,count(distinct payer_cust_id),varchar,,
hive.user_paytm_payments.upi_abhay,paytm_user_type,paytm_user_type,source,,,,
hive.user_paytm_payments.upi_abhay,period,period,source,,,,
hive.user_paytm_payments.upi_abhay,txn_date,txn_date,source,,,,
hive.user_paytm_payments.upi_abhay,txn_id,n_txns,derived,COUNT(txn_id),varchar,,
hive.user_paytm_payments.upi_abhay,txn_id,txn_id,source,,varchar,,
hive.user_paytm_payments.upi_abhay,txn_id,txns_lmtd,derived,sum(case when period = 'LMTD' then n_txns end),varchar,,
hive.user_paytm_payments.upi_abhay,txn_id,txns_mtd,derived,sum(case when period = 'MTD' then n_txns end),varchar,,
hive.user_paytm_payments.upi_abhay,txn_timestamp,rnk,derived,ROW_NUMBER() OVER (PARTITION BY payer_cust_id ORDER BY txn_timestamp ASC),timestamp(3),,
hive.user_paytm_payments.upi_abhay,txn_timestamp,txn_timestamp,source,,timestamp(3),,
hive.user_paytm_payments.upi_abhay,txns_lmtd,LMTD TPU,derived,sum(txns_lmtd*1.00)/sum(users_lmtd*1.00),,,
hive.user_paytm_payments.upi_abhay,txns_lmtd,LMTD Txns,derived,sum(txns_lmtd),,,
hive.user_paytm_payments.upi_abhay,txns_mtd,MTD Txn Growth,derived,(SUM(txns_mtd)*1.0000) / (SUM(txns_lmtd)*1.0000) -1,,,
hive.user_paytm_payments.upi_abhay,txns_mtd,MTD Txns,derived,sum(txns_mtd),,,
hive.user_paytm_payments.upi_abhay,txns_mtd,TPU,derived,sum(txns_mtd*1.00)/sum(users_mtd*1.00),,,
hive.user_paytm_payments.upi_abhay,updated_on,updated_on,source,,,,
hive.user_paytm_payments.upi_abhay,user_type,user_type,source,,,,
hive.user_paytm_payments.upi_flow_wise_base_cm,dl_last_updated,dl_last_updated,source,,date,,
hive.user_paytm_payments.upi_flow_wise_base_cm,final_category,final_category,source,,varchar(6),,
hive.user_paytm_payments.upi_flow_wise_base_cm,n_txns,Txns(>100),derived,sum(n_txns),,,
hive.user_paytm_payments.upi_flow_wise_base_cm,n_txns,n_txns,source,,,,
hive.user_paytm_payments.upi_flow_wise_base_cm,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.upi_flow_wise_base_cm,payee_vpa,payee_vpa,source,,varchar,,
hive.user_paytm_payments.upi_flow_wise_base_cm,txn_id,n_txns,derived,count(txn_id),varchar,,
hive.user_paytm_payments.upi_flow_wise_base_cm,txn_id,txn_id,source,,varchar,,
