table_name,column_name,variable_type,column_description,required_flag
hive.switch.txn_participants_snapshot_v3,dl_last_updated,date,"This column stores the date when the transaction participant record was last updated or loaded into the data warehouse. It serves as a data lineage timestamp for tracking when snapshot data was refreshed, enabling proper data governance and supporting time-based analytics for transaction monitoring dashboards.",yes
hive.switch.txn_participants_snapshot_v3,error_code,,A code that identifies the specific type of error or failure reason for unsuccessful transactions in the payment system. This column is used to categorize transaction failures and track failure growth patterns across different payment participants and time periods.,no
hive.switch.txn_participants_snapshot_v3,extended_info,varchar,"A varchar field that stores additional contextual information about transaction participants, likely containing supplementary details related to transaction errors, participant characteristics, or failure conditions that support error analysis and failure tracking.",no
hive.switch.txn_participants_snapshot_v3,handle,varchar,"A varchar identifier that represents a unique handle or reference for transaction participants in the UPI payment system, used in conjunction with other fields to categorize and analyze different types of UPI transactions including P2P, P2M, QR payments, and mandates for success rate calculations.",no
hive.switch.txn_participants_snapshot_v3,merchant_vpa,,"Virtual Payment Address (VPA) identifier for merchant participants in UPI transactions. This field is used to track and analyze merchant-related transaction patterns, failures, and performance metrics across different banking channels.",no
hive.switch.txn_participants_snapshot_v3,npci_resp_code,,Contains NPCI (National Payments Corporation of India) response codes that indicate the status or outcome of payment transactions processed through the UPI system. This field is primarily used for monitoring transaction failures and analyzing failure patterns across different time periods for operational dashboards.,no
hive.switch.txn_participants_snapshot_v3,participant_type,varchar,"Categorizes UPI transaction participants into business types such as P2P, merchant payments, QR codes, mandates, and intents based on transaction characteristics like category, channel, and initiation mode. This classification is used to analyze success rates and transaction patterns across different payment use cases.",no
hive.switch.txn_participants_snapshot_v3,payee_vpa,,"The Virtual Payment Address (VPA) of the payee/recipient in UPI transactions, used to identify the money receiver without exposing actual bank account details. This field is essential for tracking transaction participants and analyzing success rates in UPI payment flows.",no
hive.switch.txn_participants_snapshot_v3,payer_handle,,"A unique identifier or handle representing the payment recipient (payee) in financial transactions, used primarily for tracking and analyzing transaction failures and performance metrics across different financial institutions or payment service providers.",no
hive.switch.txn_participants_snapshot_v3,psp_handle,varchar,A varchar identifier representing the payment service provider (PSP) handle associated with a transaction participant in the UPI payment system. This field is used for tracking and analyzing payment flows and failures across different PSP entities in transaction monitoring dashboards.,no
hive.switch.txn_participants_snapshot_v3,scope_cust_id,varchar,A varchar identifier that represents a customer within a specific scope or context for transaction processing and participant tracking. This column is used to identify customers in transaction failure analysis and growth metric calculations within the transaction participants system.,yes
hive.switch.txn_participants_snapshot_v3,status,,"Represents the final outcome status of UPI transactions, with values like 'SUCCESS', 'DEEMED', and various failure statuses. Used primarily in success rate calculations to monitor transaction performance across different remitter banks in UPI payment processing.",no
hive.switch.txn_participants_snapshot_v3,txn_id,varchar,"Unique transaction identifier used to track and count individual payment transactions in the UPI switch system. This column serves as the primary key for identifying specific payment transactions when analyzing failure rates, success metrics, and transaction volumes across different time periods and bank combinations.",yes
hive.switch.txn_participants_snapshot_v3,type,,"Categorizes the type of UPI/payment transaction (e.g., P2P, MANDATE) based on business rules involving category, business_type, and other transaction attributes. This classification is used for transaction failure analysis and reporting across different payment flows.",no
hive.switch.txn_participants_snapshot_v3,vpa,varchar,Virtual Payment Address (VPA) identifier used to categorize and filter UPI payment transactions in the transaction participants snapshot. This field serves as a key identifier for tracking payment transaction flows and is used in error analysis and failure monitoring dashboards.,no
hive.user_paytm_payments.onus_vpa_base,account_type,,"A categorical field that classifies UPI payment transactions into specific business types such as P2P, P2M Collect, Paytm QR, 3P QR, Intent, and Mandate based on transaction attributes like category, channel, and initiation mode. This classification is used for calculating success rates and performance metrics across different payment transaction types in the Paytm payments ecosystem.",no
hive.user_paytm_payments.onus_vpa_base,amount,,"Represents the monetary value or transaction amount for UPI payments processed through the Paytm system. This column stores the financial value being transferred in each payment transaction and is used for analyzing payment patterns, failure rates, and transaction volumes across different payment categories like P2P and merchant payments.",no
hive.user_paytm_payments.onus_vpa_base,app_resp_code,,"Application response code for UPI transactions that indicates the status or outcome of payment processing at the application level, used in conjunction with NPCI response codes to determine transaction success rates and monitor UPI payment performance.",no
hive.user_paytm_payments.onus_vpa_base,bank_code,,Bank code identifier used to categorize payment transaction failures and errors by financial institution in VPA-based transactions. This field enables tracking and comparison of error patterns across different banks for operational monitoring and troubleshooting.,no
hive.user_paytm_payments.onus_vpa_base,business_type,,"This column categorizes the business type of payment transactions, with values like 'MANDATE' used to distinguish recurring payment setups from other transaction types such as peer-to-peer transfers. It's primarily used for transaction classification and failure analysis in payment processing workflows.",no
hive.user_paytm_payments.onus_vpa_base,category,,"Categorizes UPI transactions into business types such as P2P (person-to-person), MANDATE, and merchant payments based on VPA patterns and transaction characteristics. This categorization is used for analyzing payment failure rates and success patterns across different transaction flows.",no
hive.user_paytm_payments.onus_vpa_base,channel_code,,"Identifies the payment channel or method used for UPI transactions, containing values like 'PAYTM_QR_MERCHANTS', 'PAYTM', and 'ONLINE_3P_NATIVE' that are used to categorize transactions into different payment types (Paytm QR, 3P QR, Intent payments) for success rate analysis and business reporting.",no
hive.user_paytm_payments.onus_vpa_base,created_on,,"A timestamp column that records when VPA payment transactions were created or initiated in the system. This column is primarily used for time-based analysis and filtering to track payment failure trends and compare transaction volumes across different time periods (daily, hourly comparisons).",yes
hive.user_paytm_payments.onus_vpa_base,dl_last_updated,,"A timestamp column that tracks when records in the VPA (Virtual Payment Address) transaction table were last updated in the data lake, primarily used for temporal analysis of payment failures and success rates across different time periods for PSP (Payment Service Provider) comparisons.",yes
hive.user_paytm_payments.onus_vpa_base,error_code,,Contains error classification codes that identify the specific type or reason for payment transaction failures in the UPI payment system. This column is used for failure analysis and tracking error trends across different bank codes and time periods.,no
hive.user_paytm_payments.onus_vpa_base,extended_info,,"A JSON field containing additional transaction metadata, primarily used to extract initiation mode information for categorizing payment types (QR, Intent, etc.) in UPI transactions. This extended information is crucial for proper transaction classification and success rate analysis across different payment channels.",no
hive.user_paytm_payments.onus_vpa_base,handle,,"The handle column stores VPA (Virtual Payment Address) identifiers or handles used in Paytm's UPI payment system, enabling identification and tracking of payment transactions across different categories like P2P, P2M, QR payments, and mandates for success rate analysis.",no
hive.user_paytm_payments.onus_vpa_base,merchant_vpa,varchar,Stores the Virtual Payment Address (VPA) identifier for merchant accounts in payment transactions. This field is used to identify merchant payees when analyzing transaction failure patterns and calculating failure growth metrics across different time periods.,no
hive.user_paytm_payments.onus_vpa_base,npci_resp_code,,Contains NPCI (National Payments Corporation of India) response codes that indicate the status or error reason for UPI payment transactions. This column is primarily used in failure analysis to categorize and track different types of payment errors across banks and time periods.,no
hive.user_paytm_payments.onus_vpa_base,participant_type,,"A categorical field that classifies UPI transactions into different participant types (such as P2P, P2M Collect, Paytm QR, Intent, Mandate) based on transaction characteristics like category, business type, channel code, and initiation mode. This column is used to segment success rate analysis across different payment flow types in the Paytm UPI ecosystem.",no
hive.user_paytm_payments.onus_vpa_base,payee_vpa,,"The Virtual Payment Address (VPA/UPI ID) of the transaction recipient or payee in UPI transactions. This field identifies the destination UPI address where funds are being sent, typically used for filtering and analyzing transaction success rates for specific payee destinations.",no
hive.user_paytm_payments.onus_vpa_base,payer_handle,,"The payer_handle column stores the UPI handle portion of the payer's Virtual Payment Address (VPA), identifying the payment service provider or bank through which the payer initiated the transaction. This field is used in failure analysis to track transaction issues by the payer's payment provider.",no
hive.user_paytm_payments.onus_vpa_base,psp_handle,,"Payment Service Provider handle identifier used in UPI transaction processing and routing logic. This field is utilized in complex categorization rules to classify different types of UPI transactions (P2P, P2M, QR payments, etc.) for success rate monitoring and analysis.",no
hive.user_paytm_payments.onus_vpa_base,scope_cust_id,,Customer identifier used to define the scope or segment of customers for payment transaction failure analysis. This field helps categorize and filter transaction data by specific customer groups when analyzing error patterns and failure rates across different banks and time periods.,yes
hive.user_paytm_payments.onus_vpa_base,status,,"Represents the final outcome status of UPI payment transactions, containing values like 'SUCCESS', 'DEEMED', and failure statuses. This column is primarily used to calculate success rates (SR) in payment processing analytics, where 'SUCCESS' and 'DEEMED' transactions are considered successful outcomes.",no
hive.user_paytm_payments.onus_vpa_base,txn_id,,Unique transaction identifier used to count and track individual payment transactions in the Paytm payments system. This ID serves as the primary key for aggregating transaction volumes across different time periods and error categories in payment monitoring dashboards.,yes
hive.user_paytm_payments.onus_vpa_base,type,,"Indicates the UPI transaction type, distinguishing between 'PAY' (push payments initiated by payer) and 'COLLECT' (pull payment requests initiated by payee). This field is used to categorize transactions for business analytics and success rate tracking across different payment flows.",no
hive.user_paytm_payments.onus_vpa_base,vpa,,"Virtual Payment Address (VPA) used in UPI transactions, serving as a unique identifier for users or merchants in the Unified Payments Interface system. This column is used to analyze transaction success rates and categorize different types of UPI payments including peer-to-peer, merchant payments, and QR code transactions.",no
hive.switch.txn_info_snapshot_v3,total_today_failures,,"This column contains the count of transaction failures that occurred on the current day, filtered by creation date. It's used in operational dashboards to monitor daily failure trends and compare current day performance against previous day metrics by error code and payer handle.",no
hive.switch.txn_info_snapshot_v3,total_yest_failures,,"Records the total number of transaction failures that occurred on the previous day (yesterday), used for day-over-day failure trend analysis and growth rate calculations in transaction monitoring dashboards.",no
hive.switch.txn_participants_snapshot_v3,total_today_failures,,"Represents the total number of transaction failures that occurred on the current date, used for daily failure monitoring and trend analysis comparing current day failures against previous day performance by error code and bank.",no
hive.switch.txn_participants_snapshot_v3,total_yest_failures,,"This column contains the total number of transaction failures that occurred on the previous day (yesterday), used for day-over-day comparison analysis and failure growth rate calculations in transaction monitoring dashboards.",no
hive.user_paytm_payments.onus_vpa_base,total_today_failures,,"Represents the total count of failed payment transactions that occurred on the current day, used in error analysis dashboards to track daily failure trends and compare against previous day's performance by error code and payer handle.",no
hive.user_paytm_payments.onus_vpa_base,total_yest_failures,,"Contains the total count of payment transaction failures that occurred on the previous day (yesterday), used for day-over-day failure trend analysis and growth rate calculations in payment monitoring dashboards.",no
hive.cdo.fact_upi_transactions_snapshot_v3,amount,double,"Stores the monetary value of each UPI transaction in the payments system. This field captures the transaction amount being transferred between payer and payee accounts across various flow categories like P2P, merchant payments, and online transactions.",no
hive.cdo.fact_upi_transactions_snapshot_v3,app_resp_code,varchar,"Application response code that indicates the status or result of a UPI transaction from the application layer, used as a fallback when NPCI response codes are unavailable and primarily analyzed for tracking transaction failure patterns and error code distribution.",no
hive.cdo.fact_upi_transactions_snapshot_v3,category,varchar,"A varchar field that stores the transaction flow category classification for UPI transactions, used to group transactions into business-relevant categories such as P2P, merchant payments, and online transactions for failure analysis and reporting purposes.",no
hive.cdo.fact_upi_transactions_snapshot_v3,customer_id_payer,varchar,"Unique identifier for the customer who is making the payment (payer) in a UPI transaction. This field is used to track and analyze customer transaction patterns, particularly in failure analysis and performance monitoring dashboards.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,dl_last_updated,date,"Date field indicating when the UPI transaction snapshot data was last refreshed or updated in the data lake, used for time-based filtering and partitioning of transaction records for failure analysis and trending.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,flow_category,varchar,"Categorizes UPI transactions by their flow type (e.g., P2P, 3P QR, Paytm QR, Intent, P2M Collect, Mandate transactions), which is used to group transactions into broader business categories for failure analysis and performance monitoring across different payment channels.",no
hive.cdo.fact_upi_transactions_snapshot_v3,npci_resp_code,varchar,"Response code returned by NPCI (National Payments Corporation of India) for UPI transactions, used to identify transaction status and failure reasons. This code is the primary indicator for transaction success or specific error conditions in the UPI payment system.",no
hive.cdo.fact_upi_transactions_snapshot_v3,payee_bank_name,varchar,The name of the bank where the payee (money recipient) holds their account in UPI transactions. This field is used to analyze transaction failure patterns and identify which payee banks are associated with specific error codes or transaction issues.,no
hive.cdo.fact_upi_transactions_snapshot_v3,payee_handle,varchar,"The unique identifier or virtual payment address (VPA) of the recipient/payee in UPI transactions, used to track and analyze transaction failure patterns and performance metrics by recipient.",no
hive.cdo.fact_upi_transactions_snapshot_v3,payer_account_type,varchar,"Specifies the type of bank account (e.g., savings, current) used by the payer to initiate the UPI transaction. This field helps categorize transactions based on the account type of the sender for analysis and reporting purposes.",no
hive.cdo.fact_upi_transactions_snapshot_v3,payer_bank_name,varchar,The name of the bank or financial institution associated with the payer (money sender) in UPI transactions. This field is used for analyzing transaction success/failure rates and performance metrics across different payer banks in the UPI ecosystem.,no
hive.cdo.fact_upi_transactions_snapshot_v3,payer_handle,varchar,"A varchar identifier representing the UPI handle (Virtual Payment Address) of the payer who initiates the transaction, used to track and analyze transaction patterns and failure rates by payer identity in the UPI payment system.",no
hive.cdo.fact_upi_transactions_snapshot_v3,purpose_code,varchar,"A varchar field that stores purpose or category codes used to classify UPI transactions, typically used alongside NPCI response codes for detailed error analysis and transaction categorization in failure monitoring dashboards.",no
hive.cdo.fact_upi_transactions_snapshot_v3,status,varchar,"Indicates the completion status of UPI transactions, with values like 'SUCCESS' and 'FAILURE' used to categorize transaction outcomes for performance monitoring and failure analysis across different time periods.",no
hive.cdo.fact_upi_transactions_snapshot_v3,transaction_date_key,date,"The date key representing the transaction date, used as the primary temporal dimension for filtering and analyzing UPI transaction failures across different time periods, particularly for comparing daily performance against historical averages.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,transaction_type,varchar,"A categorical field that classifies UPI transactions into standardized business types such as P2P (person-to-person), SnP (scan and pay), Online, Onus, and Others based on the underlying flow category. This column is used for segmenting transaction analysis and failure monitoring across different transaction patterns.",no
hive.cdo.fact_upi_transactions_snapshot_v3,txn_id,varchar,"Unique identifier for each UPI transaction record, used as the primary counting unit for transaction volume analysis and failure tracking across different time periods in dashboard metrics.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,txn_timestamp,timestamp(3),"Records the exact date and time when a UPI transaction occurred, stored with millisecond precision. This timestamp is primarily used for temporal analysis, enabling comparison of transaction patterns and failure rates across different time periods in dashboard analytics.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,total_L7D_failures,,"Represents the average daily count of UPI transaction failures over the last 7 days (excluding yesterday), calculated by dividing the total distinct failed transactions from the 7-day period by 7. This metric is used in dashboard comparisons to analyze failure trends against yesterday's performance and calculate percentage changes for monitoring UPI transaction reliability.",no
hive.cdo.fact_upi_transactions_snapshot_v3,total_yest_failures,,"This column represents the total number of failed UPI transactions that occurred on the previous day (T-1), used for monitoring and trend analysis by comparing against historical 7-day averages to identify performance anomalies.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,QR_FLAG,,"A categorical flag that identifies the type of QR code system used for payment transactions, distinguishing between 'Paytm QR' (Paytm's own QR system) and '3P QR' (third-party QR systems) to enable comparison analysis of payment success rates across different QR payment platforms.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,category,varchar,"Categorizes the type of payment transaction, with values like 'VPA2VPA' (Virtual Payment Address to VPA transfers) and 'VPA2ACCOUNT' (VPA to bank account transfers), used for analyzing success rates across different payment transaction types in competitive analysis against Paytm.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,dt,date,Date field representing the transaction date used for time-based analysis and period-over-period comparisons of P2P payment success rates between Paytm and competitors. This column enables daily aggregation and temporal trending of payment performance metrics.,yes
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,hr,bigint,"Hour component (0-23) of when payment transactions occurred, used for temporal analysis and hourly breakdown of transaction success rates and performance metrics in competitive payment system analysis.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,mandate_flag,integer,"A flag indicating whether a payment transaction is associated with a mandate or recurring payment setup, used to categorize and analyze different types of P2P payment transactions in success rate comparisons between Paytm and competitor platforms.",yes
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,payee_,varchar(12),Identifier for the payment recipient or merchant receiving the transaction in the Paytm vs Competition QR success rate analysis. Used to segment transaction performance metrics by payee for comparative analysis between different payment recipients.,no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,payer_,varchar(9),"This column identifies the payment service provider or entity initiating the transaction, used to filter and segment transaction data for competitive analysis between Paytm and other payment providers.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,resp_code,varchar,"A varchar field that stores response codes returned from payment transactions, used to categorize transaction outcomes and provide detailed status information for success rate analysis in the Paytm vs competition comparison dashboard.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,response_constant,varchar,"A categorical field storing standardized response constants or codes associated with payment transactions, used for detailed transaction categorization and analysis alongside the main transaction status in Paytm vs competition success rate comparisons.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,status,varchar(7),"Transaction status indicator that tracks the completion state of payment transactions, used to calculate success rates by filtering for successful ('SUCCESS', 'DEEMED') versus total transactions in competitive payment analysis.",no
hive.user_paytm_payments.T_vs_T1_Paytm_N_Competition_SR,txns,bigint,"Represents the count of individual transactions used to calculate total transaction volumes and success rates in Paytm vs competition QR payment analysis. This column is aggregated to derive key performance metrics like total transactions, successful transactions, and success rate percentages across different time periods.",no
hive.user_paytm_payments.t1_vs_t2_competition_to_paytm_sr,Overall_txn,,"Represents the total number of transaction attempts (both successful and failed) for QR payments, used as the denominator in success rate calculations for competitive analysis between Paytm and other payment providers.",no
hive.user_paytm_payments.t1_vs_t2_competition_to_paytm_sr,dt,date,"The transaction date for payment events in the competition analysis, used as the primary time dimension for calculating and comparing Paytm QR payment success rates against competitors across different time periods.",yes
hive.user_paytm_payments.t1_vs_t2_competition_to_paytm_sr,hr,bigint,"Hour component (0-23) of transaction timestamps, used to analyze hourly patterns in payment transaction success rates and performance comparisons between Paytm and competing payment providers.",no
hive.user_paytm_payments.t1_vs_t2_competition_to_paytm_sr,payer_,varchar(9),"Identifies the payment service provider or payer system (e.g., 'Paytm') used for QR code transactions, enabling competitive analysis and performance comparison between different payment platforms.",no
hive.user_paytm_payments.t1_vs_t2_competition_to_paytm_sr,success,bigint,"Represents the count of successful transactions for payment providers in the competition analysis, used to calculate success rates and track performance changes between time periods T1 and T2.",no
hive.upi_txn.upi_activities_data_snapshot_v3,businesstype,varchar,"A varchar field that categorizes the type of business or merchant entity involved in UPI transactions, used for business segmentation and analysis within the payment ecosystem.",no
hive.upi_txn.upi_activities_data_snapshot_v3,category,varchar,"Categorizes UPI transactions by transfer type, indicating whether the transaction is from a VPA to a merchant (VPA2MERCHANT), another VPA (VPA2VPA), or a bank account (VPA2ACCOUNT). This classification is used for transaction monitoring and success rate analysis across different payment scenarios.",no
hive.upi_txn.upi_activities_data_snapshot_v3,dl_last_updated,date,"Records the date when the UPI transaction data was last updated or loaded into the data pipeline, used to filter for recent data in real-time monitoring and alerting systems.",yes
hive.upi_txn.upi_activities_data_snapshot_v3,hour,,"Represents the hour component (0-23) extracted from UPI transaction timestamps, used for hourly success rate monitoring and alerting in the dashboard with special handling for cross-day calculations.",no
hive.upi_txn.upi_activities_data_snapshot_v3,participant_type,varchar,"Categorizes the type of participant involved in UPI transactions, such as banks, payment service providers, or merchant aggregators, used for participant-specific transaction analysis and monitoring.",no
hive.upi_txn.upi_activities_data_snapshot_v3,payer_vpa,varchar,"The Virtual Payment Address (VPA) of the payer initiating the UPI transaction, containing the complete address in the format username@handle@psp which is used to identify and filter transactions by Payment Service Provider (PSP).",no
hive.upi_txn.upi_activities_data_snapshot_v3,sr_avg,,Average success rate used as a baseline for comparison in UPI transaction monitoring alerts. This metric helps identify when current hourly success rates deviate significantly from historical performance patterns.,no
hive.upi_txn.upi_activities_data_snapshot_v3,status,varchar,"The status column stores the outcome state of UPI transactions, with values like 'success' and 'deemed' indicating successful transaction completion, used primarily for calculating transaction success rates in business monitoring dashboards.",no
hive.upi_txn.upi_activities_data_snapshot_v3,txn_id,varchar,Unique identifier for UPI transactions used to track and count distinct payment activities for success rate calculations and transaction monitoring.,yes
hive.upi_txn.upi_activities_data_snapshot_v3,txn_timestamp,varchar,"Stores the timestamp when a UPI transaction occurred, used for time-based analysis and filtering transactions by hour and date in success rate monitoring dashboards.",yes
hive.upi_txn.upi_activities_data_snapshot_v3,type,varchar,"Categorizes the type of UPI transaction activity, with common values including 'COLLECT' (payment requests) and 'PAY' (direct payments), used to filter and analyze different payment flow patterns in success rate calculations.",no
