chart_id,chart_name,sql_query,dashboard_id,dashboard_title,chart_type,dataset_id,dataset_name,database_name,time_range
2639,UPI flow Wise SR,"SELECT ""Flow_category"" AS ""Flow_category"", date_trunc('day', CAST(""Date"" AS TIMESTAMP)) AS ""Date"", sum(""Success_txn"") AS ""Success"", sum(""Overall_txn"") AS ""Overall"",  cast(round(SUM(success_txn)*100/SUM(overall_txn),2) as varchar)||'%' AS ""SR"" 
FROM (select transaction_date_key Date, Flow_category, 
COUNT(  CASE
      WHEN LOWER(status) IN ('success', 'deemed') THEN txn_id
    END
  ) AS Success_txn,
  COUNT(  CASE
      WHEN LOWER(status) IN ('success', 'deemed', 'failure', 'pending') THEN txn_id
    END
  ) AS Overall_txn
  from  hive.cdo.fact_upi_transactions_snapshot_v3 a 
where a.dl_last_updated>=date_trunc('month',current_date+interval'-1' day)-interval '2' month
  and transaction_date_key between date_trunc('month',current_date+interval'-1' day)-interval '2' month
  and current_date+interval'-1' day
and transaction_type in ('PAY','COLLECT') 
  and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')
group by 1 ,2
) AS virtual_table GROUP BY ""Flow_category"", date_trunc('day', CAST(""Date"" AS TIMESTAMP)) ORDER BY Date DESC
LIMIT 1000;

",476,UPI Profile wise MAU Distribution,pivot_table_v2,980,UPI SR DoD Flow wise ,Trino,
2640,UPI SR DoD Overall Line Trend,"SELECT ""Date"" AS ""Date"", sum(""Success_txn"") AS ""Success"", sum(""Overall_txn"") AS ""Overall"",  cast(round(SUM(success_txn*1.00)*100/SUM(overall_txn),2) as int) AS ""SR"" 
FROM (select transaction_date_key Date, Flow_category, 
COUNT(  CASE
      WHEN LOWER(status) IN ('success', 'deemed') THEN txn_id
    END
  ) AS Success_txn,
  COUNT(  CASE
      WHEN LOWER(status) IN ('success', 'deemed', 'failure', 'pending') THEN txn_id
    END
  ) AS Overall_txn
  from  hive.cdo.fact_upi_transactions_snapshot_v3 a 
where a.dl_last_updated>=date_trunc('month',current_date+interval'-1' day)-interval '2' month
  and transaction_date_key between date_trunc('month',current_date+interval'-1' day)-interval '2' month
  and current_date+interval'-1' day
and transaction_type in ('PAY','COLLECT') 
  and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')
group by 1 ,2
) AS virtual_table 
WHERE ""Date"" >= DATE '2025-10-01' AND ""Date"" < DATE '2025-11-21' GROUP BY ""Date"" ORDER BY ""Success"" DESC
LIMIT 100;

",476,UPI Profile wise MAU Distribution,echarts_area,980,UPI SR DoD Flow wise ,Trino,
2654,UPI SR Flow wise DoD Overall Line Trend,"SELECT ""Date"" AS ""Date"", ""Flow_category"" AS ""Flow_category"",  SUM(success_txn*1.0000)/SUM(overall_txn) AS ""SR"" 
FROM (select transaction_date_key Date, Flow_category, 
COUNT(  CASE
      WHEN LOWER(status) IN ('success', 'deemed') THEN txn_id
    END
  ) AS Success_txn,
  COUNT(  CASE
      WHEN LOWER(status) IN ('success', 'deemed', 'failure', 'pending') THEN txn_id
    END
  ) AS Overall_txn
  from  hive.cdo.fact_upi_transactions_snapshot_v3 a 
where a.dl_last_updated>=date_trunc('month',current_date+interval'-1' day)-interval '2' month
  and transaction_date_key between date_trunc('month',current_date+interval'-1' day)-interval '2' month
  and current_date+interval'-1' day
and transaction_type in ('PAY','COLLECT') 
  and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')
group by 1 ,2
) AS virtual_table 
WHERE ""Date"" >= DATE '2025-10-01' AND ""Date"" < DATE '2025-11-21' AND (""Flow_category"" NOT IN ('Mandate_Onus', 'Onus_ExcMandates', 'Mandate_Online', 'Other P2M')) GROUP BY ""Date"", ""Flow_category"" ORDER BY ""SR"" DESC
LIMIT 10000;

",476,UPI Profile wise MAU Distribution,echarts_timeseries_line,980,UPI SR DoD Flow wise ,Trino,
2687,UPI Retention- M0 MAU,"SELECT date_format(base_month,'%Y-%m') AS ""Base_month"", sum(users) AS ""MAU"", SUM(mom_growth*1.0000)/SUM(users)  AS ""% Growth"" 
FROM (with upi as (select  mt, scope_cust_id,user_type lifecycle  from (
            select date_trunc('month',a.dt) mt ,a.cust_id scope_cust_id ,
                a.user_type user_type 
                from   hive.user_paytm_payments.paytm_upi_mau_final_nrr_1  a 
                where a.dt>=date_trunc('month',current_date+interval'-1' day)-interval '4' month   
            )  where mt<current_date
),
reten AS (
    SELECT 
        a.lifecycle, 
        date_diff('month', a.mt, b.mt) AS diff,
        a.mt AS base_month, 
        b.mt AS retention_month,
        COUNT(DISTINCT b.scope_cust_id) AS users 
    FROM upi a
    LEFT JOIN upi b 
        ON b.scope_cust_id = a.scope_cust_id
       AND b.mt >= a.mt
    GROUP BY a.lifecycle, a.mt, b.mt
)
SELECT 
    base_month,
    lifecycle,
    diff,
    users,
    users * 1.00 / MAX(users) OVER (PARTITION BY lifecycle, base_month) AS NRR_retention,
    LAG(users, 1) OVER (PARTITION BY lifecycle ORDER BY base_month) AS prev_month_users,
    (users - LAG(users, 1) OVER (PARTITION BY lifecycle ORDER BY base_month)) AS mom_growth
FROM reten 
where diff=0
ORDER BY 2,1
) AS virtual_table 
WHERE diff = 0 GROUP BY date_format(base_month,'%Y-%m') ORDER BY base_month ASC
LIMIT 1000;

",476,UPI Profile wise MAU Distribution,table,1003,UPI Retention M0,Trino,
2690,UPI Retention NRR MAU,"SELECT lifecycle AS lifecycle, date_format(base_month,'%Y-%m') AS ""Base_month"", sum(users) AS ""MAU"" 
FROM (with upi as (select  mt, scope_cust_id,user_type lifecycle  from (
            select date_trunc('month',a.dt) mt ,a.cust_id scope_cust_id ,
                if(a.user_type in ('c:react 3+','c:react 1-3'),'c:react',a.user_type)  user_type 
                from   hive.user_paytm_payments.paytm_upi_mau_final_nrr_1  a 
                where a.dt>=date_trunc('month',current_date+interval'-1' day)-interval '4' month   
            )  where mt<current_date
),
reten AS (
    SELECT 
        a.lifecycle, 
        date_diff('month', a.mt, b.mt) AS diff,
        a.mt AS base_month, 
        b.mt AS retention_month,
        COUNT(DISTINCT b.scope_cust_id) AS users 
    FROM upi a
    LEFT JOIN upi b 
        ON b.scope_cust_id = a.scope_cust_id
       AND b.mt >= a.mt
    GROUP BY a.lifecycle, a.mt, b.mt
)
SELECT 
    base_month,
    lifecycle,
    diff,
    users,
    users * 1.0000 / MAX(users) OVER (PARTITION BY lifecycle, base_month) AS NRR_retention,
    LAG(users, 1) OVER (PARTITION BY lifecycle ORDER BY base_month) AS prev_month_users,
    (users - LAG(users, 1) OVER (PARTITION BY lifecycle ORDER BY base_month)) AS mom_growth
FROM reten 
ORDER BY 2,1
) AS virtual_table 
WHERE diff = 0 AND ((base_month is not null)) GROUP BY lifecycle, date_format(base_month,'%Y-%m') ORDER BY ""MAU"" DESC
LIMIT 10000;

",476,UPI Profile wise MAU Distribution,pivot_table_v2,954,UPI Retention NRR wise,Trino,
2755,UPI LMTD Retention,"SELECT lifecycle AS lifecycle, sum(""Base_users"") AS ""LM Users"", sum(""Reatined_users"") AS ""Retained Users"", SUM(Reatined_users)*1.0000/SUM(Base_users) AS ""Retention"" 
FROM (--lmtd retention
with
lm as (select mt,cast(scope_cust_id as varchar)scope_cust_id,lifecycle 
        from (select date_trunc('month',a.dt) mt ,a.cust_id scope_cust_id,
                if(a.user_type in ('c:react 3+','c:react 1-3'),'c:react',a.user_type) lifecycle 
                from hive.user_paytm_payments.paytm_upi_mau_final_nrr_1  a 
                where a.dt>=date_trunc('month',current_date +interval '-1' day) +interval '-2' month
                      and  a.dt<=date_trunc('month',current_date +interval '-1' day) +interval '-1' month +interval '-1' day
            )   
),
CMTD as (select scope_cust_id
        from ( select customer_id_payer scope_cust_id
                        from   hive.cdo.fact_upi_transactions_snapshot_v3 a 
                        where a.dl_last_updated between date_trunc('month', current_date + interval '-1' day) + interval '-1' month
                            and current_date + interval '-1' day + interval '-1' month
                        and transaction_date_key between   date_trunc('month', current_date + interval '-1' day) + interval '-1' month
                            and current_date + interval '-1' day + interval '-1' month
                        and transaction_type in ('PAY','COLLECT')
                        and a.status in('SUCCESS','DEEMED')
                        and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
                        and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT') 
                            group by 1
            )   
)

select a.lifecycle,
count(distinct a.scope_cust_id) Base_users,
        count(distinct b.scope_cust_id) Reatined_users 
        from lm a 
        left  join  cmtd b on b.scope_cust_id=a.scope_cust_id 
        group by 1
) AS virtual_table GROUP BY lifecycle ORDER BY ""LM Users"" DESC
LIMIT 1000;

",476,UPI Profile wise MAU Distribution,table,1069,UPI Retention LMTD,Trino,
2757,UPI MTD Retention,"SELECT lifecycle AS ""Lifecycle"", sum(""Base_users"") AS ""Base Users"", sum(""Reatined_users"") AS ""Retention Users"", SUM(Reatined_users*1.0000)/SUM(Base_users) AS ""Retention"" 
FROM (--mtd retention
with
lm as (select mt,scope_cust_id,lifecycle 
        from (select date_trunc('month',a.dt) mt ,cast(a.cust_id as varchar) scope_cust_id,
                if(a.user_type in ('c:react 3+','c:react 1-3'),'c:react',a.user_type) lifecycle 
                from hive.user_paytm_payments.paytm_upi_mau_final_nrr_1  a 
                where a.dt>= date_trunc('month',current_date +interval '-1' day) +interval '-1' month
                 and  a.dt<= date_trunc('month',current_date +interval '-1' day) +interval '-1' day
            )   
),
CMTD as (select scope_cust_id
        from ( select customer_id_payer scope_cust_id
                        from   hive.cdo.fact_upi_transactions_snapshot_v3 a 
                        where a.dl_last_updated between date_trunc('month',current_date +interval '-1' day)   
                       and   current_date +interval '-1' day
                        and transaction_date_key between  date_trunc('month',current_date +interval '-1' day)   
                       and  current_date +interval '-1' day
                        and transaction_type in ('PAY','COLLECT')
                        and a.status in('SUCCESS','DEEMED')
                        and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
                        and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT') 
                            group by 1
            )   
)

select a.lifecycle,
count(distinct a.scope_cust_id) Base_users,
        count(distinct b.scope_cust_id) Reatined_users 
        from lm a 
        left  join  cmtd b on b.scope_cust_id=a.scope_cust_id 
        group by 1
) AS virtual_table GROUP BY lifecycle ORDER BY ""Base Users"" DESC
LIMIT 1000;

",476,UPI Profile wise MAU Distribution,table,1088,UPI Retention MTD,Trino,
2955,RMG Retentions,"SELECT ""Month"" AS ""Month"", gm AS gm, lifecycle AS lifecycle, sum(users) AS ""MAU Users"", sum(""Reatined_users"") AS ""Retained users"", sum(Reatined_users*1.0000)*100/SUM(users)*1.0000 AS ""Retention In %"" 
FROM (--combined
select * from (
with  category as (
select 
--a.mnt,
a.payer_cust_id customer_id
from user_paytm_payments.gaming_merchant_5816_analysis a
where  a.mnt >= date'2025-05-01' and  a.mnt <= date'2025-08-31'
and a.gaming_merc = 'Gaming merc'
group by 1--,2
 ),
lm as (select mt,scope_cust_id,lifecycle,gm 
        from (select date_trunc('month',date(dt)) mt ,a.cust_id scope_cust_id ,
        if(b.customer_id is not null,1,0)gm,
                if(a.user_type in ('c:react 3+','c:react 1-3'),'c:react',a.user_type) lifecycle 
                from hive.user_paytm_payments.paytm_upi_mau_final_nrr_1  a 
                left join category b on --date_trunc('month',date(a.dt))=date_trunc('month',mnt) and
                 a.cust_id=b.customer_id
                where date(a.dt)>=date'2025-08-01'   and  date(a.dt)<=date'2025-08-31' 
            )   
),
CMTD as (select scope_cust_id
        from ( select customer_id_payer scope_cust_id
                        from   hive.cdo.fact_upi_transactions_snapshot_v3 a 
                        where a.dl_last_updated between date'2025-09-01'  
                       and  date'2025-09-30' 
                        and transaction_type in ('PAY','COLLECT')
                        and a.status in('SUCCESS','DEEMED')
                        and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
                        and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT') 
                        and transaction_date_key>=date'2025-09-01'      
                        and  transaction_date_key<=date'2025-09-30' 
                        and day(transaction_date_key)<day(current_date)
                            group by 1
            )   
)

select 'Aug to Sep' Month, a.lifecycle,a.gm, 
        count(distinct a.scope_cust_id) users,
        count(distinct b.scope_cust_id) Reatined_users 
        from lm a
        left  join  cmtd b on b.scope_cust_id=a.scope_cust_id 
        group by 1,2,3
)
union all
--mtd retention
select * from(
with  category as (
        select 
       -- a.mnt,
        a.payer_cust_id customer_id
        from user_paytm_payments.gaming_merchant_5816_analysis a
        where  a.mnt >= date'2025-05-01' and  a.mnt <= date'2025-08-31'
        and a.gaming_merc = 'Gaming merc'
        group by 1--,2
        ),
lm as (select mt,scope_cust_id,lifecycle ,gm
        from (select date_trunc('month',a.dt) mt ,a.cust_id scope_cust_id,if(b.customer_id is not null,1,0)gm,
                if(a.user_type in ('c:react 3+','c:react 1-3'),'c:react',a.user_type) lifecycle 
                from hive.user_paytm_payments.paytm_upi_mau_final_nrr_1  a 
                left join category b on --date_trunc('month',dt)=date_trunc('month',mnt) and
                          a.cust_id=b.customer_id
                where  date(a.dt)>=date'2025-09-01'   and  date(a.dt)<=date'2025-09-30' 
            )   
),
CMTD as (select scope_cust_id
        from ( select customer_id_payer scope_cust_id
                        from   hive.cdo.fact_upi_transactions_snapshot_v3 a 
                        where a.dl_last_updated between date'2025-10-01'  
                       and  date'2025-10-31' 
                        and transaction_date_key between  date'2025-10-01'  
                       and  date'2025-10-31' 
                        and day(transaction_date_key)<day(current_date)
                        and transaction_type in ('PAY','COLLECT')
                        and a.status in('SUCCESS','DEEMED')
                        and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
                        and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT') 
                            group by 1
            )   
)

select 'Sep to Oct' Month, a.lifecycle,gm,
count(distinct a.scope_cust_id) Base_users,
        count(distinct b.scope_cust_id) Reatined_users 
        from lm a 
        left  join  cmtd b on b.scope_cust_id=a.scope_cust_id 
        group by 1,2,3
)
) AS virtual_table GROUP BY ""Month"", gm, lifecycle ORDER BY ""MAU Users"" DESC
LIMIT 1000;

",476,UPI Profile wise MAU Distribution,pivot_table_v2,1205,RMG Retentions,Trino,
3058,State n catg wise dod dump,"SELECT day_id AS day_id, state AS state, p2m_p2p_flag AS p2m_p2p_flag, flow_category AS flow_category, ""Dau"" AS ""Dau"", txns AS txns, amount AS amount 
FROM (-- Users (DAU,MAU), Txns split by states  
-- Retention & TPU split by NRR
with top20 as(select
        customer_id,
        max( upper(popular_city))  as popular_city,
        max(popular_state)state
        from hive.midgar.engage_data_snapshot_v3 
        where customer_id is not NULL 
        group by 1
),
upi as( --select * from hive.user_paytm_payments.temp_upi_test2
-- CREATE TABLE hive.user_paytm_payments.temp_upi_test2 as  
--     select day_id, payer_cust_id, count(distinct txn_id)txns
--         from hive.user_paytm_payments.upi_abhay
--     where day_id>=current_date+interval'-5' day
-- and  day_id<current_date
-- group by 1,2

select transaction_date_key day_id,customer_id_payer payer_cust_id,
  case when is_p2p=True then 'P2P'
        when is_p2m=True then 'P2M' else flow_category
        end as p2m_p2p_flag,flow_category,
 count(distinct txn_id)txns,sum(amount) amount
 from  hive.cdo.fact_upi_transactions_snapshot_v3 a 
where a.dl_last_updated>= current_date+interval'-3' day
  and transaction_date_key>=current_date+interval'-3' day
and  transaction_date_key<current_date
and transaction_type in ('PAY','COLLECT')
 and a.status in('SUCCESS','DEEMED')
 and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')
group by 1,2,3,4

), 
out as(  select  a.day_id,coalesce(state,'Other')state, a.payer_cust_id,
             p2m_p2p_flag,flow_category,
              sum(txns) txns,
              sum(amount) amount
            from upi a
            left join top20 b on a.payer_cust_id=b.customer_id 
            group by 1,2,3,4,5   
)           

select day_id, state,p2m_p2p_flag,flow_category,
                count(Distinct  payer_cust_id ) Dau, 
                sum(txns) txns,
                sum(amount) amount
from out 
group by 1,2,3,4
order by 1
) AS virtual_table ORDER BY day_id DESC
LIMIT 5000;

",476,UPI Profile wise MAU Distribution,table,1254,State n catg wise dod dump,Trino,
3072,RMG TPU GPU,"SELECT use_case AS use_case, ""Month"" AS ""Month"", ""Gaming_flag"" AS ""Gaming_flag"", sum(users) AS ""Users__"" 
FROM (with rmg as (
select 
a.mnt,
a.payer_cust_id customer_id
from user_paytm_payments.gaming_merchant_5816_analysis a
where  a.mnt >= date'2025-05-01' and  a.mnt <= date'2025-08-31'
and a.gaming_merc = 'Gaming merc'
group by 1,2
 ),
 
 use_case as(
              SELECT payer_cust_id customer_id,month(day_id) Month,
              count(Distinct final_category) use_case 
              from (select transaction_date_key day_id,customer_id_payer payer_cust_id,txn_id,amount,
                                  case  WHEN flow_category IN ('P2P') THEN 'P2P' WHEN flow_category IN ('3P QR', 'Paytm QR') THEN 'SnP'
                                        WHEN flow_category IN ('Intent', 'P2M Collect', 'Mandate_Online') THEN 'Online' 
                                        WHEN flow_category IN ('Onus_ExcMandates', 'Mandate_Onus') THEN 'Onus' else null end as final_category
                        from   hive.cdo.fact_upi_transactions_snapshot_v3 a 
                       where a.dl_last_updated between date_trunc('month',(current_Date - interval '01' day - interval '01' month)) and current_date 
                                and transaction_type in ('PAY','COLLECT')
                                and a.status in('SUCCESS','DEEMED')
                                and  payer_handle in ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
                                and a.category in('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')   
                            -- and final_category not in('Others','others')
                            and transaction_date_key 
                            between date_trunc('month',(current_Date - interval '01' day - interval '01' month)) and (current_Date - interval '01' day) 
                    )
            group by 1,2
            )

SELECT if(rmg.customer_id is null, 'Non_gaming', 'Gaming' )Gaming_flag,
        Month,
        if(use_case=1,'1','2+') use_case, 
        count(c.customer_id) users 
from  use_case c
left join rmg on rmg.customer_id=c.customer_id
where use_case!=0
group by 1,2,3
) AS virtual_table GROUP BY use_case, ""Month"", ""Gaming_flag"" ORDER BY sum(users) DESC
LIMIT 10000;

",476,UPI Profile wise MAU Distribution,pivot_table_v2,1260,RMG Use_case data,Trino,
3238,[Growth]TG CG tracking feature for New PTS Banner 2.0,"SELECT dt AS dt, property AS property, feature AS feature, users_viewed_banner AS users_viewed_banner, converted_post_viewing AS converted_post_viewing, users_clicked_banner AS users_clicked_banner, converted_post_clicking AS converted_post_clicking 
FROM (--TG
with ftr as (   
    -- 1. Bank Linking
    SELECT 'Bank Linking' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.bank_link
    WHERE  dt < current_date

    UNION ALL
     -- x. Mapper
    SELECT 'Mapper' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.mapper
    WHERE  dt < current_date

    UNION ALL
    -- 2. RuPay CC Linking
    SELECT 'RuPay CC Linking' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.cc_all_linkages
    WHERE  dt < current_date

    UNION ALL
    -- 3. Lite Activation
    SELECT 'UPI Lite Activation' AS type, customer_id AS custid, lite_dt AS dt
    FROM hive.user_paytm_payments.lite_active
    WHERE  lite_dt < current_date

    UNION ALL
    -- 4. UPI Statement
    SELECT 'Download UPI Statement' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.upi_statement_download_V1
    WHERE  dt < current_date

    UNION ALL
    -- 5. Receive Money widget
    SELECT 'Receive Money widget' AS type, customer_id AS custid, dl_last_updated AS dt
    FROM hive.user_paytm_payments.widget_added_rec_money_ER_daily
    WHERE  dl_last_updated < current_date

    UNION ALL
    -- 6. Scan & Pay widget
    SELECT 'Scan & Pay widget' AS type, customer_id AS custid, dl_last_updated AS dt
    FROM hive.user_paytm_payments.widget_added_snp_ER_daily
    WHERE  dl_last_updated < current_date

    UNION ALL
    -- 7. Spends Analytics
    SELECT 'Spends Analytics' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.spend_analytics
    WHERE  dt < current_date

    UNION ALL
    -- 8. Lite auto top-up
    SELECT 'UPI Lite Auto Top UP' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.lite_auto_topup
    WHERE  dt < current_date

    UNION ALL
    -- 9. Total Balance
    SELECT 'Total Balance' AS type, customer_id AS custid, DATE(dt) AS dt
    FROM hive.user_paytm_payments.check_balance
    WHERE  dt < current_date

    UNION ALL
    -- 10. Custom VPA
    SELECT 'Custom VPA' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.customer_vpa
    WHERE  dt < current_date

    UNION ALL
    -- 11. Hide Payments
    SELECT 'Hide Payments' AS type, customer_id AS custid, dt
    FROM hive.user_paytm_payments.hide_payments
    WHERE  dt < current_date
),
  banner AS (
  SELECT dt,
       customer_id,
       CASE 
    WHEN banner_id IN (
        '3159810','3159843','3159842','3159841','3159987',
        '3159988','3159989','3160634','3159986','3041990',
        '3159992','3159993','3159994','3159995'
    ) THEN 'PTS Banner 2.0'

    WHEN banner_id IN (
        '3136301','3135794','3137732','3135803','3135814',
        '3137499','3135812','3135813','3137500','3136333',
        '3136337','3135809'
    ) THEN 'PTS Curtain widget'
END AS property,
     CASE 
    WHEN banner_id = '3159810' THEN 'Mapper'
    WHEN banner_id = '3136301' THEN 'Mapper'
    WHEN banner_id = '3159843' THEN 'UPI Lite Auto Top UP'
    WHEN banner_id = '3137500' THEN 'UPI Lite Auto Top UP'
    WHEN banner_id = '3159842' THEN 'Spends Analytics'
    WHEN banner_id = '3135813' THEN 'Spends Analytics'
    WHEN banner_id = '3159841' THEN 'RuPay CC Linking'
    WHEN banner_id = '3137732' THEN 'RuPay CC Linking'
    WHEN banner_id = '3159987' THEN 'Scan & Pay widget'
    WHEN banner_id = '3135812' THEN 'Scan & Pay widget'
    WHEN banner_id = '3159988' THEN 'Receive Money widget'
    WHEN banner_id = '3137499' THEN 'Receive Money widget'
    WHEN banner_id = '3159989' THEN 'Download UPI Statement'
    WHEN banner_id = '3135814' THEN 'Download UPI Statement'
    WHEN banner_id = '3160634' THEN 'UPI Lite Activation'
    WHEN banner_id = '3135803' THEN 'UPI Lite Activation'
    WHEN banner_id = '3159986' THEN 'Bank Linking'
    WHEN banner_id = '3135794' THEN 'Bank Linking'
    WHEN banner_id = '3041990' THEN 'Self Transfer'
    WHEN banner_id = '3159992' THEN 'Total Balance'
    WHEN banner_id = '3136333' THEN 'Total Balance'
    WHEN banner_id = '3159993' THEN 'Custom VPA'
    WHEN banner_id = '3136337' THEN 'Custom VPA'
    WHEN banner_id = '3159994' THEN 'Hide Payments'
    WHEN banner_id = '3135809' THEN 'Hide Payments'
    WHEN banner_id = '3159995' THEN 'Handle Creation'
END AS feature,
       SUM(impressions) AS impressions,
       SUM(clicks) AS clicks
FROM team_measurement.banner_campaigns_customer_v1
WHERE dt >=  current_date- interval '35' day
  AND dt < CURRENT_DATE
  AND try_cast(banner_id as varchar) IN (
    '3159810','3136301',   -- Mapper
    '3159843','3137500',   -- UPI Lite Auto Top UP
    '3159842','3135813',   -- Spends Analytics
    '3159841','3137732',   -- RuPay CC Linking
    '3159987','3135812',   -- Scan & Pay widget
    '3159988','3137499',   -- Receive Money widget
    '3159989','3135814',   -- Download UPI Statement
    '3160634','3135803',   -- UPI Lite Activation
    '3159986','3135794',   -- Bank Linking
    '3041990',             -- Self Transfer
    '3159992','3136333',   -- Total Balance
    '3159993','3136337',   -- Custom VPA
    '3159994','3135809',   -- Hide Payments
    '3159995'              -- Handle Creation
)
GROUP BY 1,2,3,4

)

    select b.dt,property,
        b.feature, 
        count(distinct case when b.impressions>0 then b.customer_id end) as users_viewed_banner,
        count(distinct case when b.impressions>0 and f.custid is not null then b.customer_id end) as converted_post_viewing,
        count(distinct case when b.clicks>0 then b.customer_id end) as users_clicked_banner,
        count(distinct case when b.clicks>0 and f.custid is not null then b.customer_id end) as converted_post_clicking
    from banner b 
    -- left join (select custid,type, min(dt)dt from  ftr group by 1,2 having min(dt)>=DATE '2025-08-11' ) f
    --         on b.customer_id=f.custid and b.feature=f.type and b.dt=f.dt
      left join (select custid,type feature,  date(dt) dt from  ftr where dt>= current_date-interval '35' day group by 1,2,3  ) f
            on b.customer_id=f.custid and b.feature=f.feature and b.dt=f.dt
    group by 1,2,3
) AS virtual_table ORDER BY dt DESC, users_clicked_banner DESC
LIMIT 50000;

",476,UPI Profile wise MAU Distribution,table,1364,[Growth]TG CG tracking feature for New PTS Banner 2.0,Trino,
5971,UPI Retention TPU wise MTD,"SELECT ""TPU_bucket"" AS ""TPU_bucket"", sum(""Base_users"") AS ""Base users"", sum(""Retained_users"") AS ""Retained users"", SUM(Retained_users*1.0000)/SUM(Base_users) AS ""Retention"" 
FROM (-- MTD Retention by TPU Buckets (TPU calc inside source CTEs)
WITH
-- Current MTD users with TPU
CMTD AS (
    SELECT 
        customer_id_payer AS scope_cust_id 
    FROM hive.cdo.fact_upi_transactions_snapshot_v3 a
    WHERE a.dl_last_updated BETWEEN date_trunc('month', current_date + interval '-1' day)
                                 AND current_date + interval '-1' day
      AND a.transaction_date_key BETWEEN date_trunc('month', current_date + interval '-1' day)
                                 AND current_date + interval '-1' day
      AND a.transaction_type IN ('PAY','COLLECT')
      AND a.status IN ('SUCCESS','DEEMED')
      AND a.payer_handle IN ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
      AND a.category IN ('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')
    GROUP BY 1
),
-- Last month users with TPU
LM AS (
    SELECT 
        customer_id_payer AS scope_cust_id,
        COUNT(DISTINCT txn_id) AS tpu
    FROM hive.cdo.fact_upi_transactions_snapshot_v3 a
    WHERE a.dl_last_updated BETWEEN date_trunc('month', current_date + interval '-1' day) - interval '1' month
                                 AND date_trunc('month', current_date + interval '-1' day) - interval '1' day
      AND a.transaction_date_key BETWEEN date_trunc('month', current_date + interval '-1' day) - interval '1' month
                                 AND date_trunc('month', current_date + interval '-1' day) - interval '1' day
      AND a.transaction_type IN ('PAY','COLLECT')
      AND a.status IN ('SUCCESS','DEEMED')
      AND a.payer_handle IN ('paytm','ptyes','ptaxis','pthdfc','ptsbi')
      AND a.category IN ('VPA2MERCHANT','VPA2VPA','VPA2ACCOUNT')
    GROUP BY 1
)

SELECT 
    CASE 
        WHEN a.tpu = 1 THEN 'a.1'
        WHEN a.tpu = 2 THEN 'b.2'
        WHEN a.tpu = 3 THEN 'c.3'
        WHEN a.tpu BETWEEN 4 AND 10 THEN 'd.4-10'
        WHEN a.tpu BETWEEN 11 AND 20 THEN 'e.11-20'
        WHEN a.tpu > 20 THEN 'f.20+'
    END AS TPU_bucket,
    COUNT(DISTINCT a.scope_cust_id) AS Base_users,
    COUNT(DISTINCT CASE WHEN b.scope_cust_id IS NOT NULL THEN a.scope_cust_id END) AS Retained_users
FROM lm a
LEFT JOIN cmtd b
    ON b.scope_cust_id = a.scope_cust_id
GROUP BY 1
ORDER BY 
    CASE 
        WHEN tpu_bucket = 'a.1' THEN 1
        WHEN tpu_bucket = 'b.2' THEN 2
        WHEN tpu_bucket = 'c.3' THEN 3
        WHEN tpu_bucket = 'd.4-10' THEN 4
        WHEN tpu_bucket = 'e.11-20' THEN 5
        WHEN tpu_bucket = 'f.20+' THEN 6
    END
) AS virtual_table GROUP BY ""TPU_bucket"" ORDER BY TPU_bucket DESC
LIMIT 1000;

",476,UPI Profile wise MAU Distribution,table,2648,UPI Retention TPU wise MTD,Trino,
